"rep","n","probs","quants","tail","model","uwd1","uwd2","width_mu","width_sigma","width_n","cover90_mu","cover90_sigma","cover90_n"
330,150,3,21,1,"ind",0.0365133751598771,0.00119489034129544,0.202209,0.1957555,NA,0,1,NA
330,150,3,21,1,"kern",0.0409471293998488,0.00181446538187385,NA,NA,NA,NA,NA,NA
330,150,3,21,1,"spline",0.0501022840550168,0.00250122865086429,NA,NA,NA,NA,NA,NA
330,500,1,3,0,"cltn",0.015355708358363,0.000265703813375434,0.5384065,0.6001145,NA,1,1,NA
330,500,1,3,0,"ordn",0.015355708358363,0.000265703813375434,0.524341,0.584277,NA,1,1,NA
330,500,1,3,0,"clt",0.0386179288888272,0.00142180184110231,0.5852655,0.5866285,2011.64685,1,1,1
330,500,1,3,0,"ord",0.0236744034155755,0.000522443314522146,0.586645,0.6628395,1943.868585,1,1,1
330,500,1,3,0,"ind",0.0363444414915262,0.00128958799341429,2.203927,3.143192,NA,1,1,NA
330,500,1,3,0,"kern",0.0269251463302367,0.000796555226343987,NA,NA,NA,NA,NA,NA
330,500,1,3,0,"spline",0.120274323705062,0.0139796974427413,NA,NA,NA,NA,NA,NA
330,500,2,9,0,"cltn",0.0223653733415073,0.000431743695903132,0.527326,0.4169945,NA,1,1,NA
330,500,2,9,0,"ordn",0.0223653733415073,0.000431743695903132,0.5328355,0.4397735,NA,1,1,NA
330,500,2,9,0,"clt",0.0207183741497315,0.000436423477673174,0.4445885,0.3666905,1245.94045,1,1,1
330,500,2,9,0,"ord",0.0249013709313576,0.000653928207055467,0.477955,0.3923635,1192.99985,1,1,1
330,500,2,9,0,"ind",0.0248032941088712,0.00058234063805016,0.164063,0.2133485,NA,0,1,NA
330,500,2,9,0,"kern",0.022395102434774,0.000749072486397156,NA,NA,NA,NA,NA,NA
330,500,2,9,0,"spline",0.0364565936623192,0.0011964147887547,NA,NA,NA,NA,NA,NA
330,500,3,21,1,"cltn",0.0222509828910693,0.000426721037986367,0.5160785,0.3958105,NA,1,1,NA
330,500,3,21,1,"ordn",0.0222509828910693,0.000426721037986367,0.5170455,0.3903625,NA,1,1,NA
330,500,3,21,1,"clt",0.0079474128872258,7.69128771802303e-05,0.5331255,0.3781525,526.653,1,1,1
330,500,3,21,1,"ord",0.0118629625060903,0.000145843781702258,0.5261075,0.391853,501.6404,1,1,1
330,500,3,21,1,"ind",0.0103565855940802,0.000122842417489743,0.123596,0.116475,NA,0,1,NA
330,500,3,21,1,"kern",0.0214848298213205,0.0006146213481832,NA,NA,NA,NA,NA,NA
330,500,3,21,1,"spline",0.0479289604164232,0.00212599425653336,NA,NA,NA,NA,NA,NA
330,1000,1,3,0,"cltn",0.0138170612742526,0.000205493490903214,0.374211,0.4141965,NA,1,1,NA
330,1000,1,3,0,"ordn",0.0138170612742526,0.000205493490903214,0.388037,0.4115205,NA,1,1,NA
330,1000,1,3,0,"clt",0.023497584309899,0.000576165387517345,0.3845385,0.399212,4120.12955,1,1,1
330,1000,1,3,0,"ord",0.00707753466272877,5.68157393264866e-05,0.371563,0.4320805,4197.17995,1,1,1
330,1000,1,3,0,"ind",0.0367890590722095,0.0012732786405373,2.119438,2.917671,NA,1,1,NA
330,1000,1,3,0,"kern",0.0148001568083103,0.000201366586287092,NA,NA,NA,NA,NA,NA
330,1000,1,3,0,"spline",0.115885094866387,0.0132752564810888,NA,NA,NA,NA,NA,NA
330,1000,2,9,0,"cltn",0.0221019518387904,0.000452444637553247,0.3532365,0.2996015,NA,1,1,NA
330,1000,2,9,0,"ordn",0.0221019518387904,0.000452444637553247,0.3616875,0.309006,NA,1,1,NA
330,1000,2,9,0,"clt",0.0111456059494816,0.000142810053399207,0.2913965,0.2386465,2744.6818,1,1,1
330,1000,2,9,0,"ord",0.00981236618773157,9.1401744095242e-05,0.278671,0.246596,2721.57065,1,1,1
330,1000,2,9,0,"ind",0.00848630861163847,7.8470438815306e-05,0.0778065,0.101472,NA,1,0,NA
330,1000,2,9,0,"kern",0.0111168922269773,0.000129146335226193,NA,NA,NA,NA,NA,NA
330,1000,2,9,0,"spline",0.0262085151940987,0.00072240682209344,NA,NA,NA,NA,NA,NA
330,1000,3,21,1,"cltn",0.0126556464044136,0.000166980134568936,0.3580915,0.262585,NA,1,1,NA
330,1000,3,21,1,"ordn",0.0126556464044136,0.000166980134568936,0.360586,0.2580515,NA,1,1,NA
330,1000,3,21,1,"clt",0.0112448002884891,0.000124756120071336,0.273696,0.2004115,1873.061,1,0,0
330,1000,3,21,1,"ord",0.0151494141972441,0.000202111657557451,0.2701545,0.199527,1889.1565,1,0,0
330,1000,3,21,1,"ind",0.00779949862340951,6.38354277660682e-05,0.065859,0.063083,NA,0,0,NA
330,1000,3,21,1,"kern",0.0124511879714651,0.000157972300484104,NA,NA,NA,NA,NA,NA
330,1000,3,21,1,"spline",0.0416397813196449,0.00163755133609395,NA,NA,NA,NA,NA,NA
331,50,1,3,0,"cltn",0.0975831319906114,0.00874275280715958,2.443866,2.295661,NA,1,0,NA
331,50,1,3,0,"ordn",0.0975831319906114,0.00874275280715958,2.478059,2.541604,NA,1,0,NA
331,50,1,3,0,"clt",0.128356780999806,0.0154387630259528,0.6658375,0.6750185,3245.92315,1,0,0
331,50,1,3,0,"ord",0.116921564767813,0.013117414488336,0.678769,0.7280575,3273.5881,0,0,0
331,50,1,3,0,"ind",0.0763173285337354,0.00548186656318166,2.456723,4.187315,NA,1,1,NA
331,50,1,3,0,"kern",0.122352011584642,0.014566317481728,NA,NA,NA,NA,NA,NA
331,50,1,3,0,"spline",0.0515811993935186,0.00292068145794999,NA,NA,NA,NA,NA,NA
331,50,2,9,0,"cltn",0.0701993881960921,0.00466912964203488,2.009908,1.453998,NA,1,0,NA
331,50,2,9,0,"ordn",0.0701993881960921,0.00466912964203488,2.130102,1.657681,NA,1,0,NA
331,50,2,9,0,"clt",0.0711593973376019,0.00467008276081431,2.022791,1.671471,106.19446,1,0,1
331,50,2,9,0,"ord",0.0790712249893017,0.00594749069792718,1.835289,1.573059,104.855135,1,0,1
331,50,2,9,0,"ind",0.0869428611795846,0.0078845591876694,0.8580655,1.0930265,NA,1,0,NA
331,50,2,9,0,"kern",0.126754087082655,0.0172446374553034,NA,NA,NA,NA,NA,NA
331,50,2,9,0,"spline",0.0971212100786134,0.00941835067925452,NA,NA,NA,NA,NA,NA
331,50,3,21,1,"cltn",0.0622923251682816,0.00348795066025667,1.901919,1.180447,NA,1,0,NA
331,50,3,21,1,"ordn",0.0622923251682816,0.00348795066025667,1.926355,1.360338,NA,1,0,NA
331,50,3,21,1,"clt",0.0657809797434131,0.00415980181139741,1.969472,1.464265,60.564195,1,1,1
331,50,3,21,1,"ord",0.0758450741018688,0.00556824475597426,1.714301,1.296339,62.14029,1,0,1
331,50,3,21,1,"ind",0.0571343527540003,0.00306220875215344,0.5307285,0.5483995,NA,1,0,NA
331,50,3,21,1,"kern",0.12175803890373,0.0170945796394161,NA,NA,NA,NA,NA,NA
331,50,3,21,1,"spline",0.140508855454773,0.0182692897762235,NA,NA,NA,NA,NA,NA
331,150,1,3,0,"cltn",0.0704620766644441,0.00489405272355281,1.248374,1.313853,NA,1,0,NA
331,150,1,3,0,"ordn",0.0704620766644441,0.00489405272355281,1.298179,1.352976,NA,1,0,NA
331,150,1,3,0,"clt",0.0771769326832653,0.00564009442963637,0.339578,0.373997,6055.9586,0,0,0
331,150,1,3,0,"ord",0.0699948142064326,0.00458608508482746,0.347187,0.376497,6007.76555,0,0,0
331,150,1,3,0,"ind",0.048461739048612,0.00223633347683926,1.785799,2.996103,NA,1,1,NA
331,150,1,3,0,"kern",0.0769557137498809,0.0055220600548415,NA,NA,NA,NA,NA,NA
331,150,1,3,0,"spline",0.0504974181590226,0.00234912652203935,NA,NA,NA,NA,NA,NA
331,150,2,9,0,"cltn",0.0573682316926258,0.00293359011948676,1.1271205,0.9559925,NA,1,0,NA
331,150,2,9,0,"ordn",0.0573682316926258,0.00293359011948676,1.067483,0.898337,NA,1,0,NA
331,150,2,9,0,"clt",0.0446974033678568,0.00187584371596374,1.681017,1.385095,135.516955,1,1,1
331,150,2,9,0,"ord",0.0504458594427499,0.00242801258187671,1.623778,1.260553,132.850305,1,1,1
331,150,2,9,0,"ind",0.0457022433187251,0.00195916987192371,0.518746,0.688967,NA,1,0,NA
331,150,2,9,0,"kern",0.0645983123564591,0.00476807498026252,NA,NA,NA,NA,NA,NA
331,150,2,9,0,"spline",0.0478754332973271,0.00222503059762382,NA,NA,NA,NA,NA,NA
331,150,3,21,1,"cltn",0.0444469278408886,0.00175333802584428,1.020733,0.7296195,NA,1,0,NA
331,150,3,21,1,"ordn",0.0444469278408886,0.00175333802584428,1.051441,0.779539,NA,1,0,NA
331,150,3,21,1,"clt",0.0434612804950076,0.00183185436023395,1.235621,0.8866805,125.424745,1,1,1
331,150,3,21,1,"ord",0.0321795797279668,0.000925044624229846,1.225588,0.874672,111.61536,1,1,1
331,150,3,21,1,"ind",0.0289534216838443,0.000852880783109672,0.3657685,0.34915,NA,1,0,NA
331,150,3,21,1,"kern",0.0624769596649851,0.00451023534846484,NA,NA,NA,NA,NA,NA
331,150,3,21,1,"spline",0.0988002834338585,0.00905576789991414,NA,NA,NA,NA,NA,NA
331,500,1,3,0,"cltn",0.0402634816486784,0.00158507488282891,0.647602,0.663164,NA,1,0,NA
331,500,1,3,0,"ordn",0.0402634816486784,0.00158507488282891,0.621151,0.6927145,NA,1,0,NA
331,500,1,3,0,"clt",0.0446348721422374,0.00180857012809261,0.316329,0.328275,6079.12985,1,0,0
331,500,1,3,0,"ord",0.0445433155573608,0.00179978095430507,0.3324995,0.3636985,5979.0778,1,0,0
331,500,1,3,0,"ind",0.0276042320755901,0.000755870544009156,1.362489,2.310587,NA,1,1,NA
331,500,1,3,0,"kern",0.0479434151945315,0.00210599827527917,NA,NA,NA,NA,NA,NA
331,500,1,3,0,"spline",0.0614713478188768,0.00410296508392156,NA,NA,NA,NA,NA,NA
331,500,2,9,0,"cltn",0.0377120736797635,0.00130346059280183,0.5526795,0.4407235,NA,1,1,NA
331,500,2,9,0,"ordn",0.0377120736797635,0.00130346059280183,0.5538055,0.470963,NA,1,1,NA
331,500,2,9,0,"clt",0.0368673954113529,0.00143392818915121,0.6686405,0.55394,663.47265,1,1,1
331,500,2,9,0,"ord",0.0207668846557397,0.000492667375702591,0.6918845,0.543163,650.15625,1,1,1
331,500,2,9,0,"ind",0.0332091515887727,0.00116779054196178,0.247889,0.3209555,NA,0,0,NA
331,500,2,9,0,"kern",0.0338458438905117,0.00178400532717385,NA,NA,NA,NA,NA,NA
331,500,2,9,0,"spline",0.0307312113185664,0.00106100831326267,NA,NA,NA,NA,NA,NA
331,500,3,21,1,"cltn",0.0290990108628573,0.000777071169553505,0.5347335,0.382076,NA,1,1,NA
331,500,3,21,1,"ordn",0.0290990108628573,0.000777071169553505,0.5249385,0.388689,NA,1,1,NA
331,500,3,21,1,"clt",0.0320917426952821,0.000872208712597025,0.649672,0.485337,381.4728,1,1,1
331,500,3,21,1,"ord",0.0366681283456619,0.00133558797136195,0.6141045,0.468708,359.5358,1,1,1
331,500,3,21,1,"ind",0.0195446915052307,0.000410956691562972,0.19431,0.180807,NA,0,1,NA
331,500,3,21,1,"kern",0.0347978837037147,0.00159787259257243,NA,NA,NA,NA,NA,NA
331,500,3,21,1,"spline",0.0701657197045131,0.00475245991071579,NA,NA,NA,NA,NA,NA
331,1000,1,3,0,"cltn",0.0362913425072805,0.00140066789172455,0.4304345,0.4499545,NA,1,0,NA
331,1000,1,3,0,"ordn",0.0362913425072805,0.00140066789172455,0.423367,0.455142,NA,1,0,NA
331,1000,1,3,0,"clt",0.0473086183306017,0.00244640248280678,0.4278525,0.494946,3649.34025,1,0,1
331,1000,1,3,0,"ord",0.0387932503361942,0.00161827345054895,0.433846,0.47369,3801.53985,1,0,1
331,1000,1,3,0,"ind",0.0328899442294052,0.000984625087652861,2.163162,3.474657,NA,1,1,NA
331,1000,1,3,0,"kern",0.0242299185152046,0.00089498503741341,NA,NA,NA,NA,NA,NA
331,1000,1,3,0,"spline",0.0845118826300036,0.00758668898812308,NA,NA,NA,NA,NA,NA
331,1000,2,9,0,"cltn",0.0130146429737229,0.000170963953199764,0.388097,0.313184,NA,1,1,NA
331,1000,2,9,0,"ordn",0.0130146429737229,0.000170963953199764,0.3909875,0.3154135,NA,1,1,NA
331,1000,2,9,0,"clt",0.0114213643496691,0.000123816131445089,0.3101625,0.2513395,2701.5941,1,1,1
331,1000,2,9,0,"ord",0.0224089185583638,0.000609158538717073,0.3143695,0.2659295,2667.56305,1,1,1
331,1000,2,9,0,"ind",0.0138985754126457,0.000179494364301356,0.125103,0.1571105,NA,0,0,NA
331,1000,2,9,0,"kern",0.0186127649316952,0.000536723465959539,NA,NA,NA,NA,NA,NA
331,1000,2,9,0,"spline",0.020823463907177,0.000396411910576665,NA,NA,NA,NA,NA,NA
331,1000,3,21,1,"cltn",0.00981703910595787,0.000133368027682222,0.3762275,0.273357,NA,1,1,NA
331,1000,3,21,1,"ordn",0.00981703910595787,0.000133368027682222,0.373689,0.2645855,NA,1,1,NA
331,1000,3,21,1,"clt",0.00842534462091847,7.43053212574059e-05,0.3112285,0.219097,1692.06485,1,1,1
331,1000,3,21,1,"ord",0.0251674733486902,0.000667728467006473,0.295516,0.2217585,1564.05745,1,1,1
331,1000,3,21,1,"ind",0.00814952177321837,6.47891404089633e-05,0.091986,0.092654,NA,0,0,NA
331,1000,3,21,1,"kern",0.0195690652136092,0.000553683399930527,NA,NA,NA,NA,NA,NA
331,1000,3,21,1,"spline",0.0655825366473878,0.00402499147472255,NA,NA,NA,NA,NA,NA
332,50,1,3,0,"cltn",0.0556230990517462,0.00375214064540067,1.481493,1.585406,NA,1,1,NA
332,50,1,3,0,"ordn",0.0556230990517462,0.00375214064540067,1.537569,1.704581,NA,1,1,NA
332,50,1,3,0,"clt",0.0753626223098054,0.00632411721317586,1.045303,1.119243,451.39038,1,1,1
332,50,1,3,0,"ord",0.0664438345558739,0.00464121240342319,1.051543,1.146332,435.386925,1,1,1
332,50,1,3,0,"ind",0.0875864807113158,0.00820150830556431,2.557371,3.49585,NA,1,1,NA
332,50,1,3,0,"kern",0.0898632420245784,0.007739327771275,NA,NA,NA,NA,NA,NA
332,50,1,3,0,"spline",0.176485215236247,0.0293859393999386,NA,NA,NA,NA,NA,NA
332,50,2,9,0,"cltn",0.103724964874507,0.0112357959291641,1.260108,0.955893,NA,1,0,NA
332,50,2,9,0,"ordn",0.103724964874507,0.0112357959291641,1.378105,1.089911,NA,1,0,NA
332,50,2,9,0,"clt",0.0981777699307899,0.0104509788574639,0.8996085,0.734268,207.34122,0,0,1
332,50,2,9,0,"ord",0.102353263166646,0.0109384302181251,0.891063,0.746211,201.39685,0,0,0
332,50,2,9,0,"ind",0.105122488721579,0.0115990545619433,0.2605165,0.3216375,NA,0,0,NA
332,50,2,9,0,"kern",0.101748818262623,0.0115969882829374,NA,NA,NA,NA,NA,NA
332,50,2,9,0,"spline",0.114711345417346,0.0137048749513803,NA,NA,NA,NA,NA,NA
332,50,3,21,1,"cltn",0.0544141039249521,0.00298268601184972,1.532126,0.93963,NA,1,1,NA
332,50,3,21,1,"ordn",0.0544141039249521,0.00298268601184972,1.52481,1.083613,NA,1,1,NA
332,50,3,21,1,"clt",0.0527984236881261,0.00278183292283889,1.478863,1.089571,69.605625,1,1,1
332,50,3,21,1,"ord",0.0675750245229249,0.00435679856871866,1.350564,1.010112,65.634575,1,1,1
332,50,3,21,1,"ind",0.0564360176034693,0.00312393872315115,0.4633755,0.457743,NA,0,1,NA
332,50,3,21,1,"kern",0.0850631434862085,0.00914997733831617,NA,NA,NA,NA,NA,NA
332,50,3,21,1,"spline",0.0704957087446089,0.00434082612297889,NA,NA,NA,NA,NA,NA
332,150,1,3,0,"cltn",0.0439973215099755,0.00177296551696874,0.9047425,0.947247,NA,1,1,NA
332,150,1,3,0,"ordn",0.0439973215099755,0.00177296551696874,0.886483,0.9607175,NA,1,1,NA
332,150,1,3,0,"clt",0.0450641716878414,0.00183165020178052,0.511792,0.5757115,1871.80575,1,0,1
332,150,1,3,0,"ord",0.0422064384692305,0.0017331326065281,0.5341195,0.6032085,1818.97086,1,0,1
332,150,1,3,0,"ind",0.072866310173508,0.00568432106285822,1.947956,2.75403,NA,1,1,NA
332,150,1,3,0,"kern",0.0484845872876813,0.0021057418021135,NA,NA,NA,NA,NA,NA
332,150,1,3,0,"spline",0.149627219836584,0.0217346063202877,NA,NA,NA,NA,NA,NA
332,150,2,9,0,"cltn",0.0365650796006994,0.00139892872144909,0.885119,0.7060925,NA,1,1,NA
332,150,2,9,0,"ordn",0.0365650796006994,0.00139892872144909,0.9049965,0.742204,NA,1,1,NA
332,150,2,9,0,"clt",0.0160541761807831,0.000230539667875731,0.8148965,0.669741,319.8922,1,1,1
332,150,2,9,0,"ord",0.0245482431611782,0.000584995748232264,0.8375895,0.667347,306.978155,1,1,1
332,150,2,9,0,"ind",0.0337257837129814,0.00103993435674744,0.333338,0.4256375,NA,1,0,NA
332,150,2,9,0,"kern",0.0468331415084155,0.00244457703116864,NA,NA,NA,NA,NA,NA
332,150,2,9,0,"spline",0.0688134507787413,0.00420028163697872,NA,NA,NA,NA,NA,NA
332,150,3,21,1,"cltn",0.0153294646313541,0.000199988735475207,0.870508,0.6247055,NA,1,1,NA
332,150,3,21,1,"ordn",0.0153294646313541,0.000199988735475207,0.920043,0.6603045,NA,1,1,NA
332,150,3,21,1,"clt",0.0258742437033051,0.000690842348395241,0.8758225,0.651016,170.325025,1,1,1
332,150,3,21,1,"ord",0.0193809068181051,0.000323417058196591,0.956763,0.7112495,140.88089,1,1,1
332,150,3,21,1,"ind",0.0170920828811441,0.000305025856093401,0.213334,0.200223,NA,1,0,NA
332,150,3,21,1,"kern",0.0469985722252543,0.00236088763458752,NA,NA,NA,NA,NA,NA
332,150,3,21,1,"spline",0.018854960713182,0.000398625382267516,NA,NA,NA,NA,NA,NA
332,500,1,3,0,"cltn",0.0581857627867989,0.00330537468631131,0.490169,0.519677,NA,1,0,NA
332,500,1,3,0,"ordn",0.0581857627867989,0.00330537468631131,0.469514,0.523917,NA,1,0,NA
332,500,1,3,0,"clt",0.0440535065461246,0.00179146631153162,0.7430615,0.778775,1024.00186,1,0,1
332,500,1,3,0,"ord",0.052823337665291,0.00269240328815095,0.7015835,0.7295785,1104.727565,1,0,1
332,500,1,3,0,"ind",0.0773060912445365,0.00547434793541694,2.093221,2.997663,NA,1,1,NA
332,500,1,3,0,"kern",0.0515756759388697,0.00280756423395416,NA,NA,NA,NA,NA,NA
332,500,1,3,0,"spline",0.15310400996407,0.0229555913227376,NA,NA,NA,NA,NA,NA
332,500,2,9,0,"cltn",0.0341504508422947,0.00111844694664281,0.483254,0.393543,NA,1,0,NA
332,500,2,9,0,"ordn",0.0341504508422947,0.00111844694664281,0.4832395,0.385336,NA,1,0,NA
332,500,2,9,0,"clt",0.0320695265486295,0.000942215335435601,0.5590185,0.4624525,684.50805,1,0,1
332,500,2,9,0,"ord",0.0291640586103882,0.000729858495071053,0.581713,0.465762,693.0515,1,0,1
332,500,2,9,0,"ind",0.0278566785465111,0.000715560218951854,0.2212295,0.275008,NA,1,0,NA
332,500,2,9,0,"kern",0.0398827665955035,0.00154420489456833,NA,NA,NA,NA,NA,NA
332,500,2,9,0,"spline",0.060173206410301,0.00327174012455287,NA,NA,NA,NA,NA,NA
332,500,3,21,1,"cltn",0.0219457990853578,0.000504054811801452,0.4765685,0.357215,NA,1,1,NA
332,500,3,21,1,"ordn",0.0219457990853578,0.000504054811801452,0.490419,0.3681615,NA,1,1,NA
332,500,3,21,1,"clt",0.0250008654231225,0.000646367791692638,0.5726545,0.4247575,416.76425,1,1,1
332,500,3,21,1,"ord",0.0255350094234072,0.000637888111734807,0.575435,0.417003,414.40145,1,1,1
332,500,3,21,1,"ind",0.0172691972925867,0.000304189945129816,0.201991,0.200123,NA,1,0,NA
332,500,3,21,1,"kern",0.0398367946411737,0.00158249508539551,NA,NA,NA,NA,NA,NA
332,500,3,21,1,"spline",0.0178666168680579,0.000418471181571157,NA,NA,NA,NA,NA,NA
332,1000,1,3,0,"cltn",0.0354563947725969,0.00125025054585717,0.350093,0.376599,NA,1,0,NA
332,1000,1,3,0,"ordn",0.0354563947725969,0.00125025054585717,0.3496875,0.3879115,NA,1,0,NA
332,1000,1,3,0,"clt",0.0310245147884402,0.00094341375609703,0.476457,0.529116,2723.7454,1,0,1
332,1000,1,3,0,"ord",0.0394444090039563,0.00136655236232798,0.4387615,0.473845,2708.2811,1,0,1
332,1000,1,3,0,"ind",0.0464276784450463,0.00193880926646507,1.646464,2.545118,NA,1,1,NA
332,1000,1,3,0,"kern",0.0368823619968136,0.00135401143563406,NA,NA,NA,NA,NA,NA
332,1000,1,3,0,"spline",0.140950402770675,0.019500322963949,NA,NA,NA,NA,NA,NA
332,1000,2,9,0,"cltn",0.0227342833247464,0.000478355320939028,0.345993,0.28193,NA,1,0,NA
332,1000,2,9,0,"ordn",0.0227342833247464,0.000478355320939028,0.3525595,0.2976145,NA,1,0,NA
332,1000,2,9,0,"clt",0.0263400083415468,0.000613485092359544,0.3701935,0.2992325,1629.01605,1,0,1
332,1000,2,9,0,"ord",0.0305315080160169,0.00102978209072539,0.3817805,0.315809,1555.9655,1,0,1
332,1000,2,9,0,"ind",0.0284008055494595,0.000698846104044965,0.103873,0.1332335,NA,0,0,NA
332,1000,2,9,0,"kern",0.0271412363491561,0.000753644466142235,NA,NA,NA,NA,NA,NA
332,1000,2,9,0,"spline",0.0453035646202683,0.00198640461133333,NA,NA,NA,NA,NA,NA
333,50,1,3,0,"cltn",0.110489119204334,0.0115221916041798,1.309362,1.363855,NA,1,0,NA
333,50,1,3,0,"ordn",0.110489119204334,0.0115221916041798,1.296506,1.396346,NA,1,0,NA
333,50,1,3,0,"clt",0.112206765779855,0.0122350450037569,0.7377215,0.8201595,639.270425,1,0,1
333,50,1,3,0,"ord",0.107895067980268,0.0109279361714972,0.805003,0.8615965,592.85745,1,0,1
333,50,1,3,0,"ind",0.132380749272266,0.0172252314252533,2.074046,2.889132,NA,1,1,NA
333,50,1,3,0,"kern",0.109358356659368,0.0131119515264492,NA,NA,NA,NA,NA,NA
333,50,1,3,0,"spline",0.20590764475428,0.0421284592168155,NA,NA,NA,NA,NA,NA
333,50,2,9,0,"cltn",0.0224807947759716,0.000486575905022603,1.554567,1.154843,NA,1,1,NA
333,50,2,9,0,"ordn",0.0224807947759716,0.000486575905022603,1.539132,1.305275,NA,1,1,NA
333,50,2,9,0,"clt",0.0233667966269011,0.00055141647244271,1.248435,1.039934,139.19127,1,1,1
333,50,2,9,0,"ord",0.0275581861924299,0.000800663460457239,1.259798,1.0407,127.511585,1,1,1
333,50,2,9,0,"ind",0.0305542888197269,0.000870057422109117,0.559075,0.719018,NA,1,1,NA
333,50,2,9,0,"kern",0.0583556628100698,0.00389482059342595,NA,NA,NA,NA,NA,NA
333,50,2,9,0,"spline",0.0761476061181076,0.00520841296744638,NA,NA,NA,NA,NA,NA
333,50,3,21,1,"cltn",0.0211185290362944,0.00053670804533177,1.525219,0.9805325,NA,1,1,NA
333,50,3,21,1,"ordn",0.0211185290362944,0.00053670804533177,1.632865,1.183866,NA,1,1,NA
333,50,3,21,1,"clt",0.00577206561235767,4.09620076574036e-05,1.485956,1.072837,68.6809,1,1,1
333,50,3,21,1,"ord",0.0106183351900976,0.000104067772236769,1.510812,1.086232,57.111615,1,1,1
333,50,3,21,1,"ind",0.00700471398083069,6.1005674297341e-05,0.3807,0.3736275,NA,1,1,NA
333,50,3,21,1,"kern",0.0680033233033341,0.00532396236101546,NA,NA,NA,NA,NA,NA
333,50,3,21,1,"spline",0.0306138896887564,0.00106332576918862,NA,NA,NA,NA,NA,NA
333,150,1,3,0,"cltn",0.056501975914126,0.00329789059497088,0.8366495,0.939151,NA,1,0,NA
333,150,1,3,0,"ordn",0.056501975914126,0.00329789059497088,0.8578215,0.9574865,NA,1,1,NA
333,150,1,3,0,"clt",0.0571488070434233,0.00309283396965613,0.728844,0.773393,1095.297715,1,0,1
333,150,1,3,0,"ord",0.0620984760787532,0.00380997721765685,0.680309,0.7520135,1048.140825,1,0,1
333,150,1,3,0,"ind",0.0774713431739166,0.00556746579114822,2.458172,3.233003,NA,1,1,NA
333,150,1,3,0,"kern",0.0687269101354995,0.00410415002137431,NA,NA,NA,NA,NA,NA
333,150,1,3,0,"spline",0.164199285138699,0.0257984797106066,NA,NA,NA,NA,NA,NA
333,150,2,9,0,"cltn",0.0363600513117877,0.00115913467553573,0.940055,0.7662005,NA,1,1,NA
333,150,2,9,0,"ordn",0.0363600513117877,0.00115913467553573,0.929966,0.813372,NA,1,1,NA
333,150,2,9,0,"clt",0.0384223787176662,0.0013874198060636,0.920672,0.7577575,301.99881,1,1,1
333,150,2,9,0,"ord",0.05099567876074,0.00246819064464727,0.909274,0.758217,283.500115,1,1,1
333,150,2,9,0,"ind",0.0422880943655569,0.00172504249142697,0.392636,0.497073,NA,0,1,NA
333,150,2,9,0,"kern",0.052567493771928,0.00313242437455936,NA,NA,NA,NA,NA,NA
333,150,2,9,0,"spline",0.0625904706206939,0.00386029288940129,NA,NA,NA,NA,NA,NA
333,150,3,21,1,"cltn",0.0247383861594093,0.000625564877697405,0.9151625,0.6188725,NA,1,1,NA
333,150,3,21,1,"ordn",0.0247383861594093,0.000625564877697405,0.9041025,0.6778165,NA,1,1,NA
333,150,3,21,1,"clt",0.0349253688963925,0.00130203227267429,0.757132,0.5609255,248.0229,1,1,1
333,150,3,21,1,"ord",0.0524189512763701,0.00236794008811901,0.777075,0.587428,236.3495,1,1,1
333,150,3,21,1,"ind",0.0370603531666494,0.00140257910852748,0.2107225,0.2025245,NA,0,1,NA
333,150,3,21,1,"kern",0.0510394671428969,0.00312622813018557,NA,NA,NA,NA,NA,NA
333,150,3,21,1,"spline",0.0440073966173433,0.00172528635000033,NA,NA,NA,NA,NA,NA
333,500,1,3,0,"cltn",0.0385518845688787,0.00161636803590421,0.532086,0.559521,NA,1,1,NA
333,500,1,3,0,"ordn",0.0385518845688787,0.00161636803590421,0.5430185,0.5718525,NA,1,1,NA
333,500,1,3,0,"clt",0.0371921920109014,0.00160317208981014,0.264998,0.29549,5925.92615,0,0,0
